개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3180000,3180000-102-2004-00011,2004-11-18,,3,폐업,2,폐업,2013-02-21,,,,,60.4,150-889,서울특별시 영등포구 여의도동 43-3번지 홍우빌딩227호 ,"서울특별시 영등포구 국제금융로 78 (여의도동,홍우빌딩227호)",7333,락,2010-12-24 16:29,I,59:59.0,기타,193844.1691,446511.7833,기타,0,0,,,상수도전용,,,,,,,,,N,60.4,,,
3180000,3180000-102-2000-02624,2000-12-29,,3,폐업,2,폐업,2014-03-28,,,,02 7861256,213.06,150-889,서울특별시 영등포구 여의도동 43-1번지 유성빌딩 지하 ,"서울특별시 영등포구 여의대방로69길 28 (여의도동, 유성빌딩 지하)",7333,피아노,2013-07-03 13:20,I,59:59.0,룸살롱,193759.9057,446582.5569,룸살롱,4,15,기타,지도,상수도전용,,,,,,,,,N,213.06,,,
3180000,3180000-102-1977-02700,1977-10-17,,3,폐업,2,폐업,2001-04-30,,,,02 8215719,116.16,150-741,서울특별시 영등포구 여의도동 44-21번지 중앙빌딩 지동 2호,,,신화,2001-05-07 0:00,I,59:59.0,스텐드바,193678.6954,446510.537,스텐드바,0,0,기타,기타,상수도전용,,,,,,,,,N,116.16,,,
3180000,3180000-102-1977-02686,1977-10-19,,3,폐업,2,폐업,1999-10-14,,,,206788549,243.57,150-890,서울특별시 영등포구 여의도동 44-13번지 ,,,아이비,2001-08-02 0:00,I,59:59.0,비어(바)살롱,193861.2724,446387.3758,비어(바)살롱,3,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,243.57,,,
3180000,3180000-102-1978-00253,1978-08-30,,3,폐업,2,폐업,1994-12-09,,,,208328894,472.76,150-030,서울특별시 영등포구 영등포동 423-19번지 ,,,대성캬바레,2001-08-02 0:00,I,59:59.0,카바레,191592.618,445953.9165,카바레,1,3,기타,지도,상수도전용,,,,,,,,,N,472.76,,,
3180000,3180000-102-1978-02726,1978-09-16,,3,폐업,2,폐업,2001-05-10,,,,226327315,114.99,150-866,서울특별시 영등포구 양평동4가 29-1번지 ,,,대하,1999-11-08 0:00,I,59:59.0,스텐드바,190893.1317,448122.9122,스텐드바,4,4,기타,지도,상수도전용,,,,,,,,,N,114.99,,,
3180000,3180000-102-2001-14043,2001-01-03,,3,폐업,2,폐업,2008-10-30,,,,222474232,224.9,150-886,서울특별시 영등포구 여의도동 36-2번지 맨하탄빌딩 지하1층43호 ,,,클럽왕의여자,2008-10-30 13:28,I,59:59.0,룸살롱,193469.5547,446508.0687,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,224.9,,,
3180000,3180000-102-2005-00003,2005-05-23,,3,폐업,2,폐업,2012-08-21,,,,02 7617045,97.37,150-890,"서울특별시 영등포구 여의도동 44-35번지 제일빌딩1층 120,121,124,125,126호 ","서울특별시 영등포구 여의대방로 379 (여의도동,제일빌딩1층 120,121,124,125,126호)",7333,바자,2011-08-09 16:14,I,59:59.0,룸살롱,193818.1801,446332.0898,룸살롱,,,,,,,,,,,,,,N,97.37,,,
3180000,3180000-102-2005-00005,2005-07-01,,3,폐업,2,폐업,2020-07-30,,,,,99.05,150-033,서울특별시 영등포구 영등포동3가 3-10 ,서울특별시 영등포구 영중로10길 27 (영등포동3가),7303,더불,2020-07-30 10:03,U,40:00.0,룸살롱,191838.3863,446292.4963,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,99.05,,,
3180000,3180000-102-2005-00008,2005-08-09,,3,폐업,2,폐업,2015-06-04,,,,02  26785096,47.13,150-033,서울특별시 영등포구 영등포동3가 10-40번지 ,서울특별시 영등포구 영중로4길 16-1 (영등포동3가),7304,페라리,2014-03-11 10:28,I,59:59.0,룸살롱,191815.5424,446127.1252,룸살롱,,,,,,,,,,,,,,N,47.13,,,
3180000,3180000-102-2005-00009,2005-08-12,,3,폐업,2,폐업,2024-03-19,,,,,36.4,150-033,서울특별시 영등포구 영등포동3가 5-10 ,서울특별시 영등포구 영등포로 228 (영등포동3가),7302,킹노래주점,2024-03-19 15:15,U,40:00.0,룸살롱,191661.0362,446332.0134,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,N,36.4,,,
3180000,3180000-102-2000-13149,2000-03-07,,3,폐업,2,폐업,2001-08-27,,,,226323898,399,150-033,서울특별시 영등포구 영등포동3가 20번지 ,,,이주일 스텐드바,2001-08-27 0:00,I,59:59.0,카바레,191734.1516,446142.2387,카바레,1,2,유흥업소밀집지역,자율,,,,,,,,,,N,399,,,
3180000,3180000-102-2000-13155,2000-03-08,,3,폐업,2,폐업,2005-09-27,,,,02 7823315,54.28,150-733,서울특별시 영등포구 여의도동 43-0번지 미원빌딩 219.218 ,,,비발디,2000-03-08 0:00,I,59:59.0,룸살롱,193798.9483,446579.6526,룸살롱,0,0,기타,기타,,,,,,,,,,N,54.28,,,
3180000,3180000-102-2000-13251,2000-04-10,,3,폐업,2,폐업,2018-06-19,,,,02  26789535,96.77,150-033,서울특별시 영등포구 영등포동3가 17-11번지 지하1층 ,"서울특별시 영등포구 영등포로42길 9-1 (영등포동3가, 지하1층)",7302,로마노래바,2018-06-19 11:00,I,59:59.0,룸살롱,191700.4562,446257.4741,룸살롱,,,,,,,,,,,,,,N,96.77,,,
3180000,3180000-102-2000-13256,2000-04-11,,3,폐업,2,폐업,2006-07-26,,,,02 8438158,98.94,150-837,서울특별시 영등포구 신길동 69-9번지 ,,,타임,2000-04-11 0:00,I,59:59.0,룸살롱,193034.1952,445662.1189,룸살롱,0,0,기타,자율,,,,,,,,,,N,98.94,,,
3180000,3180000-102-2011-00004,2011-07-11,,3,폐업,2,폐업,2021-08-19,,,,27806466,105.65,150-889,"서울특별시 영등포구 여의도동 43-1 유성빌딩3층 308,309,310호 ","서울특별시 영등포구 여의대방로69길 28 (여의도동,유성빌딩3층 308,309,310호)",7333,제니,2021-08-19 15:15,U,40:00.0,룸살롱,193759.9057,446582.5569,룸살롱,0,0,유흥업소밀집지역,지도,,0,0,0,0,0,,0,0,N,105.65,,,
3180000,3180000-102-2011-00005,2011-07-13,,3,폐업,2,폐업,2025-01-22,,,,,98.16,150-868,"서울특별시 영등포구 여의도동 11-11 한서리버파크 지상1층 104호중일부,105호 ","서울특별시 영등포구 여의서로 43 (여의도동,한서리버파크 지상1층 104호중일부,105호)",7239,신세계,2025-01-22 15:38,U,40:00.0,룸살롱,193282.6543,447611.552,룸살롱,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,N,98.16,,,
3180000,3180000-102-2001-14143,2001-12-28,,3,폐업,2,폐업,2007-10-31,,,,,,150-872,서울특별시 영등포구 여의도동 15-13번지 4층 ,,,엔티마클럽2,2008-07-24 13:26,I,59:59.0,룸살롱,192866.8561,447341.3347,룸살롱,0,0,,,,,,,,,,,,N,0,,,
3180000,3180000-102-2001-14144,2001-12-28,,3,폐업,2,폐업,2007-10-31,,,,,,150-872,서울특별시 영등포구 여의도동 15-13번지 3층 ,,,엔티마클럽1,2007-09-20 13:51,I,59:59.0,룸살롱,192866.8561,447341.3347,룸살롱,,,,,,,,,,,,,,N,0,,,
3180000,3180000-102-2002-00002,2002-01-26,,3,폐업,2,폐업,2004-01-29,,,,02 7825172,,150-872,서울특별시 영등포구 여의도동 15-13번지 13층 ,,,빅센,2004-01-29 0:00,I,59:59.0,룸살롱,192866.8561,447341.3347,룸살롱,0,0,,,,,,,,,,,,N,0,,,
3180000,3180000-102-2002-00003,2002-02-02,,3,폐업,2,폐업,2010-06-21,,,,,127.25,150-855,서울특별시 영등포구 신길동 1377번지 ,,,미성,2004-10-11 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,,,,,,,,,,,,N,127.25,,,
3180000,3180000-102-2002-00004,2002-03-27,,3,폐업,2,폐업,2005-03-16,,,,,,150-733,"서울특별시 영등포구 여의도동 43번지 미원빌딩314,315호 ",,,파스텔,2002-03-27 0:00,I,59:59.0,룸살롱,193798.9483,446579.6526,룸살롱,,,,,,,,,,,,,,N,0,,,
3180000,3180000-102-1978-02608,1978-10-24,,3,폐업,2,폐업,2014-08-29,,,,200000000,320.64,150-870,서울특별시 영등포구 여의도동 13-3번지 ,서울특별시 영등포구 국회대로76길 16 (여의도동),7238,맨하탄,2005-03-18 0:00,I,59:59.0,룸살롱,193019.6458,447560.1623,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,320.64,,,
3180000,3180000-102-1978-02744,1978-11-13,,3,폐업,2,폐업,2016-05-02,,,,266707503,527.88,150-870,"서울특별시 영등포구 여의도동 13-3번지 지하1,2층 ","서울특별시 영등포구 국회대로76길 16 (여의도동,지하1,2층)",7238,맨하탄,2015-06-15 10:39,I,59:59.0,관광호텔나이트(디스코),193019.6458,447560.1623,관광호텔나이트(디스코),,,,,,,,,,,,,,N,527.88,,,
3180000,3180000-102-2002-00008,2002-06-28,,3,폐업,2,폐업,2008-05-02,,,,,86.5,150-890,"서울특별시 영등포구 여의도동 44-35번지 제일빌딩지하15,16호 ",,,폭스,2007-04-11 0:00,I,59:59.0,룸살롱,193818.1801,446332.0898,룸살롱,0,0,,,,,,,,,,,,N,86.5,,,
3180000,3180000-102-2002-00009,2002-07-22,,3,폐업,2,폐업,2023-08-29,,,,26349781,92.4,150-033,서울특별시 영등포구 영등포동3가 3-11 ,서울특별시 영등포구 영중로10길 25 (영등포동3가),7303,광대,2023-12-07 10:35,U,40:00.0,룸살롱,191819.7851,446297.4133,룸살롱,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,92.4,,,
3180000,3180000-102-2002-00010,2002-08-02,,3,폐업,2,폐업,2011-10-11,,,,,139.1,150-892,서울특별시 영등포구 여의도동 46-1번지 유창빌딩지하1층 ,,,스페인,2010-06-04 10:44,I,59:59.0,룸살롱,193707.7032,446349.9604,룸살롱,,,,,,,,,,,,,,N,139.1,,,
3180000,3180000-102-2002-00011,2002-08-09,,3,폐업,2,폐업,2006-03-14,,,,02 7844047,,150-733,서울특별시 영등포구 여의도동 43번지 미원빌딩307호 ,,,휘가로,2004-11-29 0:00,I,59:59.0,룸살롱,193798.9483,446579.6526,룸살롱,0,0,,,,,,,,,,,,N,0,,,
3180000,3180000-102-1978-02619,1978-12-15,,3,폐업,2,폐업,2013-09-05,,,,226333434,212.54,150-045,서울특별시 영등포구 당산동5가 산 32-2번지 ,,,오렌지,2013-09-17 10:45,I,59:59.0,룸살롱,,,룸살롱,,,,,,,,,,,,,,N,212.54,,,
3180000,3180000-102-1979-02688,1979-05-25,,3,폐업,2,폐업,2000-03-17,,,,,95.92,150-885,서울특별시 영등포구 여의도동 35-5번지 ,,,그린힐,2000-03-17 0:00,I,59:59.0,비어(바)살롱,193306.33,446582.7823,비어(바)살롱,1,3,기타,지도,상수도전용,,,,,,,,,N,95.92,,,
3180000,3180000-102-1980-13168,1980-02-15,,3,폐업,2,폐업,2008-09-12,,,,02 8440900,289.7,150-823,서울특별시 영등포구 대림동 990-4번지 ,,,뉴서울노래광장,2009-01-14 10:35,I,59:59.0,간이주점,191585.1732,442950.2893,간이주점,2,5,기타,을,,,,,,,,,,N,289.7,,,
3180000,3180000-102-2002-00013,2002-08-29,,3,폐업,2,폐업,2022-09-14,,,,6780331,89.53,150-033,서울특별시 영등포구 영등포동3가 17-12 ,,,백송,2022-09-15 19:29,U,40:00.0,기타,191694.4043,446268.8516,기타,0,0,,,,0,0,0,0,0,,0,0,N,89.53,,,
3180000,3180000-102-2002-00014,2002-09-24,,3,폐업,2,폐업,2013-03-26,,,,226349638,230.81,150-033,서울특별시 영등포구 영등포동3가 23-12번지 지하1층 ,"서울특별시 영등포구 영중로6길 23-2 (영등포동3가,지하1층)",7304,사랑,2003-07-21 0:00,I,59:59.0,기타,191853.3918,446182.129,기타,,,,,,,,,,,,,,N,230.81,,,
3180000,3180000-102-2002-00015,2002-09-27,,3,폐업,2,폐업,2015-10-30,,,,6654031,133.29,150-033,서울특별시 영등포구 영등포동3가 3-12번지 ,서울특별시 영등포구 영중로10길 23 (영등포동3가),7303,히딩크가요마을,2013-01-08 14:50,I,59:59.0,기타,191804.6861,446301.6188,기타,0,0,,,,,,,,,,,,N,133.29,,,
3180000,3180000-102-2002-00016,2002-10-23,,3,폐업,2,폐업,2020-05-22,,,,26763000,1119.34,150-901,서울특별시 영등포구 영등포동2가 94-139번지 ,서울특별시 영등포구 버드나루로 30 (영등포동2가),7254,명화나이트,2020-05-22 14:44,U,40:00.0,고고(디스코)클럽,192185.4691,446594.0183,고고(디스코)클럽,0,0,,,,,,,,,,,,N,1119.34,,,
3180000,3180000-102-2002-00017,2002-12-12,,3,폐업,2,폐업,2021-05-21,,,,226780663,221.36,150-033,서울특별시 영등포구 영등포동3가 5-10 ,서울특별시 영등포구 영등포로 228 (영등포동3가),7302,맨하탄,2021-05-21 13:43,U,40:00.0,기타,191661.0362,446332.0134,기타,,,,,,,,,,,,,,N,221.36,,,
3180000,3180000-102-1980-02613,1980-03-22,,3,폐업,2,폐업,1999-11-29,,,,02 7844009,59.94,150-733,"서울특별시 영등포구 여의도동 43-0번지 미원빌딩314,315 ",,,피카소,1999-11-29 0:00,I,59:59.0,룸살롱,193798.9483,446579.6526,룸살롱,3,4,기타,지도,상수도전용,,,,,,,,,N,59.94,,,
3180000,3180000-102-1980-02670,1980-04-12,,3,폐업,2,폐업,2014-05-30,,,,207805141,342.15,150-890,서울특별시 영등포구 여의도동 44-32번지 에리트 지하동 3호,"서울특별시 영등포구 여의대방로65길 12, 지하동 3호 (여의도동,에리트)",7333,이비자,2013-10-29 17:38,I,59:59.0,룸살롱,193745.6434,446380.2546,룸살롱,,,,,,,,,,,,,,N,342.15,,,
3180000,3180000-102-1980-02689,1980-09-06,,3,폐업,2,폐업,2018-09-05,,,,226319826,77.57,150-903,서울특별시 영등포구 영등포동2가 434-7번지 ,서울특별시 영등포구 국회대로54길 43 (영등포동2가),7249,퓨전선술집,2018-09-06 11:36,U,59:59.0,간이주점,191954.8508,446610.7703,간이주점,,,,,,,,,,,,,,N,77.57,,,
3180000,3180000-102-2011-00006,2011-09-08,,3,폐업,2,폐업,2012-06-19,,,,,175.22,150-890,"서울특별시 영등포구 여의도동 44-16번지 지하1층 5,6호 ","서울특별시 영등포구 여의대방로67길 10 (여의도동,지하1층 5,6호)",7333,외교클럽,2011-09-08 17:16,I,59:59.0,룸살롱,193818.7911,446395.8867,룸살롱,,,기타,,상수도전용,,,,,,,,,N,175.22,,,
3180000,3180000-102-2011-00010,2011-11-01,,3,폐업,2,폐업,2020-05-20,,,,02 7850934,97.73,150-892,서울특별시 영등포구 여의도동 46-1번지 (지하1층) ,"서울특별시 영등포구 여의대방로65길 13 (여의도동,(지하1층))",7334,상상플러스,2020-05-20 17:05,U,40:00.0,룸살롱,193707.7032,446349.9604,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,N,97.73,,,
3180000,3180000-102-2012-00002,2012-04-23,,3,폐업,2,폐업,2013-12-03,,,,02  63346263,50.15,150-889,서울특별시 영등포구 여의도동 43번지 지15호,"서울특별시 영등포구 국제금융로 70, 지15호 (여의도동)",7333,해비치,2012-04-23 12:36,I,59:59.0,룸살롱,193798.9483,446579.6526,룸살롱,,1,학교정화(상대),기타,상수도전용,,,,,,,,,N,50.15,,,
3180000,3180000-102-2012-00004,2012-07-13,,3,폐업,2,폐업,2018-09-05,,,,,73.92,150-891,서울특별시 영등포구 여의도동 45-20번지 ,"서울특별시 영등포구 국제금융로8길 27-9, 3층 301호 (여의도동, 동북빌딩 )",7332,비행기파티,2018-09-05 16:10,U,59:59.0,룸살롱,193657.0799,446371.1082,룸살롱,,,기타,,,,,,,,,,,N,73.92,,,
3180000,3180000-102-2001-14145,2001-07-02,,3,폐업,2,폐업,2015-07-30,,,,26724480,166.75,150-031,서울특별시 영등포구 영등포동1가 139-5번지 ,서울특별시 영등포구 경인로 872 (영등포동1가),7306,서프라이즈,2016-02-04 17:18,I,59:59.0,룸살롱,191943.1668,446105.5626,룸살롱,,,,,,,,,,,,,,N,166.75,,,
3180000,3180000-102-2001-02662,2001-07-03,,3,폐업,2,폐업,2001-08-11,,,,02 7807778,111.64,150-889,서울특별시 영등포구 여의도동 43-3번지 홍우빌딩 ,,,레젼드,2001-12-11 0:00,I,59:59.0,카바레,193844.1691,446511.7833,카바레,2,6,기타,지도,상수도전용,,,,,,,,,N,111.64,,,
3180000,3180000-102-2001-14147,2001-07-06,,3,폐업,2,폐업,2006-02-27,,,,02 7839232,142.2,150-890,"서울특별시 영등포구 여의도동 44-13번지 충무빌딩지하10,11,12호 ",,,여랑,2005-01-20 0:00,I,59:59.0,룸살롱,193861.2724,446387.3758,룸살롱,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,142.2,,,
3180000,3180000-102-2001-02652,2001-07-24,,3,폐업,2,폐업,2021-05-14,,,,,203.07,150-889,서울특별시 영등포구 여의도동 43-1 지하1층 ,"서울특별시 영등포구 여의대방로69길 28 (여의도동, 지하1층)",7333,피아노,2021-05-14 16:39,U,40:00.0,룸살롱,193759.9057,446582.5569,룸살롱,,,,,,,,,,,,,,N,203.07,,,
3180000,3180000-102-2001-02677,2001-07-26,,3,폐업,2,폐업,2002-03-21,,,,02 7835913,272.09,150-891,서울특별시 영등포구 여의도동 45-3번지 ,,,빅토리아,2002-03-22 0:00,I,59:59.0,카바레,193598.5364,446357.7707,카바레,3,6,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,272.09,,,
3180000,3180000-102-2001-14127,2001-08-08,,3,폐업,2,폐업,2009-07-22,,,,02 6721673,,150-092,서울특별시 영등포구 문래동2가 24번지 지하2층 ,,,태평양스텐드빠,2009-07-22 20:09,I,59:59.0,스텐드바,190565.8418,445580.4262,스텐드바,,,,,,,,,,,,,,N,0,,,
3180000,3180000-102-2001-14128,2001-09-06,,3,폐업,2,폐업,2023-02-17,,,,02 8492070,52.05,150-837,서울특별시 영등포구 신길동 65-52 ,서울특별시 영등포구 영등포로 385 (신길동),7318,콘서트,2023-02-17 16:56,U,40:00.0,룸살롱,192964.1996,445743.8876,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,52.05,,,
3180000,3180000-102-2001-14129,2001-09-12,,3,폐업,2,폐업,2007-08-10,,,,02 7843358,,150-733,서울특별시 영등포구 여의도동 43번지 미원빌딩지1 ,"서울특별시 영등포구 국제금융로 70 (여의도동,미원빌딩지1)",7333,첼로,2015-02-05 18:00,I,59:59.0,룸살롱,193798.9483,446579.6526,룸살롱,0,0,,,,,,,,,,,,N,0,,,
3180000,3180000-102-2001-14133,2001-10-10,,3,폐업,2,폐업,2009-02-10,,,,6785096,89.69,150-033,서울특별시 영등포구 영등포동3가 13번지 ,,,페라리,2009-03-12 10:26,I,59:59.0,룸살롱,191925.5829,446245.8064,룸살롱,0,0,,,,,,,,,,,,N,89.69,,,
3180000,3180000-102-2003-00001,2003-01-03,,3,폐업,2,폐업,2007-05-30,,,,226723900,441.95,150-033,서울특별시 영등포구 영등포동3가 3-4번지 (3층) ,,,스캔들,2003-01-03 0:00,I,59:59.0,기타,191864.3673,446303.7368,기타,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,441.95,,,
3180000,3180000-102-2003-00002,2003-01-08,,3,폐업,2,폐업,2005-03-16,,,,226785578,98.15,150-033,서울특별시 영등포구 영등포동3가 7-25번지 ,,,삼천궁녀,2004-12-01 0:00,I,59:59.0,기타,191636.0533,446315.0672,기타,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,98.15,,,
3180000,3180000-102-2003-00003,2003-01-16,,3,폐업,2,폐업,2005-12-29,,,,226256095,101.45,150-886,서울특별시 영등포구 여의도동 36-4번지 오륜빌딩지하1층 ,,,시슬리,2006-03-17 0:00,I,59:59.0,룸살롱,193500.2844,446443.9655,룸살롱,,,,,,,,,,,,,,N,101.45,,,
3180000,3180000-102-2001-14134,2001-10-19,,3,폐업,2,폐업,2011-12-30,,,,02 7833434,,150-891,서울특별시 영등포구 여의도동 45-3번지 ,서울특별시 영등포구 국제금융로8길 27-8 (여의도동),7332,텐 포인트,2012-06-27 18:05,I,59:59.0,룸살롱,193598.5364,446357.7707,룸살롱,,,,,,,,,,,,,,N,0,,,
3180000,3180000-102-2001-14138,2001-12-13,,3,폐업,2,폐업,2003-12-15,,,,,,150-890,서울특별시 영등포구 여의도동 44-24번지 호성빌딩지하2층 ,,,아우디,2003-07-14 0:00,I,59:59.0,룸살롱,193694.665,446449.5462,룸살롱,,,,,,,,,,,,,,N,0,,,
3180000,3180000-102-2001-14139,2001-12-13,,3,폐업,2,폐업,2003-12-01,,,,6789753,219.2,150-033,서울특별시 영등포구 영등포동3가 23-0번지 ,,,다이아나,2001-12-13 0:00,I,59:59.0,고고(디스코)클럽,191867.8029,446236.822,고고(디스코)클럽,0,0,,,,,,,,,,,,N,219.2,,,
3180000,3180000-102-2010-00005,2010-06-11,,3,폐업,2,폐업,2011-06-01,,,,236673330,298.33,150-033,서울특별시 영등포구 영등포동3가 8-1번지 성남빌딩 A동 지하1층 ,,,먹고놀자메들리,2010-06-11 11:58,I,59:59.0,기타,191650.2628,446234.7897,기타,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,298.33,,,
3180000,3180000-102-2010-00006,2010-08-24,,3,폐업,2,폐업,2011-06-10,,,,,560.49,150-031,서울특별시 영등포구 영등포동1가 143-3번지 ,,,샴푸나이트,2011-01-03 16:43,I,59:59.0,카바레,191908.1188,446086.8191,카바레,,,,,,,,,,,,,,N,560.49,,,
3180000,3180000-102-2010-00009,2010-09-14,,3,폐업,2,폐업,2011-08-03,,,,,175,150-890,"서울특별시 영등포구 여의도동 44-16번지 지하1층 5호,6호 ",,,외교CLUB,2010-09-14 17:41,I,59:59.0,기타,193818.7911,446395.8867,기타,1,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,175,,,
3180000,3180000-102-2010-00011,2010-11-12,,3,폐업,2,폐업,2019-12-02,,,,220685180,310.09,150-033,"서울특별시 영등포구 영등포동3가 7-25번지 델리타운 201호,205호,206호 ","서울특별시 영등포구 영중로10길 6 (영등포동3가,델리타운 201호,205호,206호)",7302,콩노래타운,2019-12-02 10:46,U,40:00.0,기타,191636.0533,446315.0672,기타,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,310.09,,,
3180000,3180000-102-1983-02642,1983-06-14,,3,폐업,2,폐업,2014-06-23,,,,02 7820416,140.9,150-889,서울특별시 영등포구 여의도동 43-13번지 충무빌딩 303.304 ,"서울특별시 영등포구 여의대방로69길 7 (여의도동, 충무빌딩 303.304)",7333,새우강,2013-11-11 10:53,I,59:59.0,룸살롱,193861.2724,446387.3758,룸살롱,,,,,,,,,,,,,,N,140.9,,,
3180000,3180000-102-1983-02682,1983-06-14,,3,폐업,2,폐업,2012-05-01,,,,226788511,675.29,150-033,"서울특별시 영등포구 영등포동3가 16-1번지 ,5 ","서울특별시 영등포구 영중로10길 18 (영등포동3가,,5)",7302,줄리아나,2009-11-24 14:53,I,59:59.0,고고(디스코)클럽,191723.1829,446297.7204,고고(디스코)클럽,,,,,,,,,,,,,,N,675.29,,,
3180000,3180000-102-1983-02741,1983-10-29,,3,폐업,2,폐업,2002-09-13,,,,206784535,455.3,150-033,서울특별시 영등포구 영등포동3가 3-4번지 ,,,멀티비젼,2002-09-13 0:00,I,59:59.0,고고(디스코)클럽,191864.3673,446303.7368,고고(디스코)클럽,17,4,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,455.3,,,
3180000,3180000-102-1983-02621,1983-11-12,,3,폐업,2,폐업,2011-08-10,,,,226761211,243.96,150-901,서울특별시 영등포구 영등포동2가 94-117번지 ,,,벌떼클럽,2010-05-31 8:40,I,59:59.0,룸살롱,192107.2295,446712.6509,룸살롱,4,10,유흥업소밀집지역,지도,지하수전용,,,,,,,,,N,243.96,,,
3180000,3180000-102-1984-02736,1984-03-05,,3,폐업,2,폐업,2001-06-16,,,,,197,150-033,서울특별시 영등포구 영등포동3가 3-8번지 ,,,라이넥스,2001-08-02 0:00,I,59:59.0,고고(디스코)클럽,191885.6363,446280.0742,고고(디스코)클럽,10,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,197,,,
3180000,3180000-102-1984-02766,1984-03-05,,3,폐업,2,폐업,1991-04-04,,,,206337390,402.46,150-903,서울특별시 영등포구 영등포동2가 329-4번지 ,,,동그라미,2001-08-02 0:00,I,59:59.0,고고(디스코)클럽,191863.6057,446365.9243,고고(디스코)클럽,12,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,402.46,,,
3180000,3180000-102-1984-02653,1984-03-06,,3,폐업,2,폐업,1992-01-15,,,,206780610,102.02,150-033,서울특별시 영등포구 영등포동3가 20-3번지 ,,,로맨스,2001-08-02 0:00,I,59:59.0,룸살롱,191706.0301,446123.9933,룸살롱,2,4,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,102.02,,,
3180000,3180000-102-1984-02646,1984-04-25,,3,폐업,2,폐업,2021-04-29,,,,02 7860280,454.74,150-890,"서울특별시 영등포구 여의도동 44-13 충무빌딩, 지하1층 6,7,8,9호","서울특별시 영등포구 여의대방로69길 7, 충무빌딩 지하1층 6호,7호,8호,9호 (여의도동)",7333,벤허,2021-04-29 15:20,U,40:00.0,룸살롱,193861.2724,446387.3758,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,454.74,,,
3180000,3180000-102-1984-02739,1984-05-18,,3,폐업,2,폐업,2011-10-20,,,,226353337,1081.5,150-035,서울특별시 영등포구 영등포동5가 18-65번지 ,,,카네기관광나이트,2008-09-08 11:45,I,59:59.0,카바레,191663.0851,446400.9026,카바레,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,1081.5,,,
3180000,3180000-102-1984-02732,1984-05-18,,3,폐업,2,폐업,1993-04-29,,,,206782154,223.2,150-033,서울특별시 영등포구 영등포동3가 1-6번지 ,,,벤츠,2001-08-02 0:00,I,59:59.0,고고(디스코)클럽,192042.4309,446213.4164,고고(디스코)클럽,12,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,223.2,,,
3180000,3180000-102-1984-02767,1984-05-18,,3,폐업,2,폐업,2010-05-24,,,,02 6783110,510,150-033,서울특별시 영등포구 영등포동3가 7-25번지 ,,,씨마20,2005-12-01 0:00,I,59:59.0,고고(디스코)클럽,191636.0533,446315.0672,고고(디스코)클럽,12,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,510,,,
3180000,3180000-102-1984-02610,1984-07-06,,3,폐업,2,폐업,2001-04-03,,,,207801559,348.64,150-891,서울특별시 영등포구 여의도동 45-3번지 유도회관 지하동 ,,,빅나이트,2001-08-02 0:00,I,59:59.0,룸살롱,193598.5364,446357.7707,룸살롱,3,10,기타,지도,상수도전용,,,,,,,,,N,348.64,,,
